chain_id_x,address,name,tx_count,chain_id_y,key1,key2,key3
42161,0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb,Dodo: DODO_USDT_USDC,1057.0,,,,
42161,0x79a556ef2c5b613db3dfa8797e6772c5aaf86834,Wardenswap: WardenRouterV2,1056.0,,,,
42161,0x000000000022d473030f116ddee9f6b43ac78ba3,Uniswap_v3: Permit2,1041.0,,,,
42161,0x2b88b259d0a37bcd322b5dd759782bc3f819719b,Arcadeum: GameSlotsV2,1031.0,,,,
42161,0xaaa2564deb34763e3d05162ed3f5c2658691f499,Ramses: Voter,1030.0,,,,
42161,0xa79d813912959acb06f131d3ec30482af5ad9400,Jones: GlpAdapter,1023.0,,,,
42161,0x3d8971b77546cebcd9b7ea2b22d27483283c9a2f,Zigzag_test_v6: zigzag_settelment,992.0,,,,
42161,0xda7c0de432a9346bb6e96ac74e3b61a36d8a77eb,Hop_protocol: HopBridgeToken,966.0,,,,
42161,0xf0e1ce233bf3df4f19f36ad03d98faf52e9fd653,Alienpool: AlienPool,961.0,,,,
42161,0xdaf4ffb05bfcb2c328c19135e3e74e1182c88283,Dopex: OptionScalpV1,938.0,,,,
42161,0xcf4d2994088a8cde52fb584fe29608b63ec063b2,Connext: TransactionManager,930.0,,,,
42161,0xf4d73326c13a4fc5fd7a064217e12780e9bd62c3,Sushi: MiniChefV2,921.0,,,,
42161,0xe510571cac76279dadf6c4b6eace5370f86e3dc2,Mycelium: PositionRouter,916.0,,,,
42161,0xe83c0200e93cb1496054e387bddae590c07f0194,Treasure_bridgeworld: LegacyLegionsGenesis,894.0,,,,
42161,0x5575552988a3a80504bbaeb1311674fcfd40ad4b,Sperax: SperaxTokenL2,892.0,,,,
42161,0xdd8e557c8804d326c72074e987de02a23ae6ef84,Arbinu: ArbInu,886.0,,,,
42161,0x4a5806a3c4fbb32f027240f80b18b26e40bf7e31,Tenderfi: tUSDT,864.0,,,,
42161,0xe66998533a1992ece9ea99cdf47686f4fc8458e0,Jones: JonesGlpCompoundRewards,861.0,,,,
42161,0x5db7b150c5f38c5f5db11dcbdb885028fcc51d68,Sterling_finance: Str,856.0,,,,
42161,0x7241bc8035b65865156ddb5edef3eb32874a3af6,Jones: JonesGlpCompoundRewards,852.0,,,,
42161,0x5682a39078edce41a65f1bd8733bf9ca2bbe3b1b,Radiant_capital: Leverager,851.0,,,,
42161,0xfe8c1ac365ba6780aec5a985d989b327c27670a1,Treasure_bridgeworld: Legions,846.0,,,,
42161,0xcfc273d86333bf453b847d4d8cb7958307d85196,Plutusdao: PlsArbPlutusChef,841.0,,,,
42161,0x27f970f2164195cf898aa03619e2783ffade8513,Lost_donkeys: Exploration,834.0,,,,
42161,0x8b84cae3ec8e9481ccbb41f92cbdb8422bbadf4f,Zigzag_v2: ZigZagExchange,828.0,,,,
42161,0x1bbd56e80284b7064b44b2f4bc494a268e614d36,Nftperp_tc_2: ClearingHouse,820.0,,,,
42161,0x7a5d193fe4ed9098f7eadc99797087c96b002907,Plutusdao: PlsArbToken,807.0,,,,
42161,0xda813cc90041c9951ac7593252ba5a4ab70c14be,Cap_v4: Processor,802.0,,,,
42161,0xd402e48d1ce4a3d0fcd3d76aa7fb62f30c2fbbc6,Tourdeberance: DROMGUMBAR,793.0,,,,
42161,0x9bf72183e66c1a62f17b6aa68eb7648a04ae4bb1,Cap_io_v4: Orders,779.0,,,,
42161,0x54162e71f9d1e8ddcac07d549c8e47b9ccc841f2,Mindgames_mastermind: MasterMind,771.0,,,,
42161,0x59bf0545fca0e5ad48e13da269facd2e8c886ba4,Curvefi: vst_frax,771.0,,,,
42161,0x24704aff49645d32655a76df6d407e02d146dafc,Sushi: Pair,768.0,,,,
42161,0x6df0018b0449bb4468bfae8507e13021a7aa0583,Water: WaterVault,767.0,,,,
42161,0x5bf51bf7af925306866d6cf87b4b85189df67970,Oasis_swap_router: OasisSwapRouter02,767.0,,,,
42161,0x6ab707aca953edaefbc4fd23ba73294241490620,Aave_v3: AToken,766.0,,,,
42161,0xff1a0f4744e8582df1ae09d5611b887b6a12925c,Pyth: PythUpgradable,756.0,,,,
42161,0x319e222de462ac959baf2aec848697aec2bbd770,Oreoswap: OREO,754.0,,,,
42161,0x905dfcd5649217c42684f23958568e533c711aa3,Sushi: Pair,751.0,,,,
42161,0x6b8d3c08072a020ac065c467ce922e3a36d3f9d6,Gains_network: GNSStakingV6_2,735.0,,,,
42161,0x5c3d7b1e28a2bc612e9c92777eb144c1be3151e7,Sharkyswap: SharkyPair,733.0,,,,
42161,0x08da83452ae158c3f348d4e0789b7a78989f34ee,Sushi: Pair,726.0,,,,
42161,0x7f465507f058e17ad21623927a120ac05ca32741,Arcadeum: ARCToken,725.0,,,,
42161,0x6acb199b7c8c67832f516f70d25fcd9d6db0ae9d,Zkasino: CoinFlip,722.0,,,,
42161,0x2253dc54d79df2d7ded686239e3402fea63a685c,Arbitrum_roles_tool: ArbitrumGuildRolesTool,718.0,,,,
42161,0xd5954c3084a1ccd70b4da011e67760b8e78aee84,Arbidex: ArxToken,718.0,,,,
42161,0x2e2071180682ce6c247b1ef93d382d509f5f6a17,Sperax: veSPA_v1,717.0,,,,
42161,0xb21be1caf592a5dc1e75e418704d1b6d50b0d083,Mindgames_crx: Cortex,713.0,,,,
42161,0x919e5e0c096002cb8a21397d724c4e3ebe77bc15,Lyra_newport: OptionMarket,711.0,,,,
42161,0xc4ed0a9ea70d5bcc69f748547650d32cc219d882,Arbitrum: L2ArbitrumToken,710.0,,,,
42161,0x8d481245801907b45823fb032e6848d0d3c29ae5,Dopex_protocol: StakingRewardsV2,709.0,,,,
42161,0x69540403fb839696c6bc02dff7623d664caeac82,Treasure_bridgeworld: MiniCrafting,709.0,,,,
42161,0xe432150cce91c13a887f7d836923d5597add8e31,Axelar: AxelarGateway,704.0,,,,
42161,0xcd8d2e1fa4132749220ffeec165285ee33028d59,Unibot: diamond_factory,680.0,,,,
42161,0xaeeba475edc438f8eeb6bfbc3164c1c7716fb304,Risky_lol: RiskyDice,668.0,,,,
42161,0x5aa865ac69f481d43a7c67cde7d20781733eb612,Treasure_bridgeworld: afarit_nfts,668.0,,,,
42161,0xcaec650502f15c1a6bff1c2288fc8f819776b2ec,Cap_finance: Trading,662.0,,,,
42161,0x417a1afd44250314bffb11ff68e989775e990ab6,Predy_v2: VoltaToken,654.0,,,,
42161,0x43de2d77bf8027e25dbd179b491e8d64f38398aa,Debridgegate: DeBridgeGate,652.0,,,,
42161,0xa9f5606c3e6aab998fd4f4bc54a18d9fe13a0dd8,Vela: eVELA,647.0,,,,
42161,0x2bb7d689780e7a34dd365359bd7333ab24903268,Thales: ParlayMarketsAMM,645.0,,,,
42161,0x4802538376f175791b25ad31b38d12d3001ac39a,Y2k: Vault,628.0,,,,
42161,0xa032082b08b2ef5a6c3ea80daeac58300f68fb73,Vefctr: VotingEscrow,619.0,,,,
42161,0xbf6cbb1f40a542af50839cad01b0dc1747f11e18,Sushi: Pair,617.0,,,,
42161,0x27757e76e48ed3110e7c01e26064e8b98d76018a,Legendoferosonft: LegendOfEros,613.0,,,,
42161,0x2b89275efb9509c33d9ad92a4586bdf8c4d21505,Thales: ThalesAMM,612.0,,,,
42161,0x5e3f2abaecb51a182f05b4b7c0f7a5da1942de90,Lodestar: IUSDC,612.0,,,,
42161,0x9ed7e4b1bff939ad473da5e7a218c771d1569456,Arbitrum_reunit_token: REUNI,609.0,,,,
42161,0xf7be8476ae27d27ebc236e33020150b23a86f3dd,Mugen: Treasury,598.0,,,,
42161,0x0a824b5d4c96ea0ec46306efbd34bf88fe1277e0,Debridge_eth_pool: Vyper_contract,594.0,,,,
42161,0xd2568accd10a4c98e87c44e9920360031ad89fcb,Threexcalibur: XCAL,591.0,,,,
42161,0xaf250e6765b4e206b2048254cdb2152f158912e6,Synfutures_v1: AMM,580.0,,,,
42161,0x0706905b2b21574defcf00b5fc48068995fcdcdf,Tenderfi: tEther,570.0,,,,
42161,0xb7e50106a5bd3cf21af210a755f9c8740890a8c9,Sushi: Pair,564.0,,,,
42161,0x8418b8bff5a9979e26091922bf8614b78e93c44b,Rabbit_hole_carrot: CARROT,561.0,,,,
42161,0x0dab7712138c086d02f5b87c3cc4ca2c52096bdf,Vela: SettingsManager,552.0,,,,
42161,0x9dd329f5411466d9e0c488ff72519ca9fef0cb40,Synapse: SwapFlashLoan,550.0,,,,
42161,0xc61ff48f94d801c1ceface0289085197b5ec44f0,Balancer_v2: WeightedPool,549.0,,,,
42161,0xf6d2c864ce0bbbe3824c72995d99fab0f3a0f260,Smolove: SmolRingForging,546.0,,,,
42161,0x3eedf348919d130954929d4ff62d626f26adbfa2,Vesta: BorrowerOperations,537.0,,,,
42161,0x4c51ff6af2efc679a08c5a7377bce18050f86ccb,Unibot: diamond_pool_weth,534.0,,,,
42161,0x125cc7cce81a809c825c945e5aa874e60cccb6bb,Dopex_protocol: StakingRewardsV2,534.0,,,,
42161,0x051afd0b39acf4cc52c76a479ad802d0b82a8249,Tracer: PoolKeeper,527.0,,,,
42161,0xc5295c6a183f29b7c962df076819d44e0076860e,Treasure_smolverse: SmolTreasures,515.0,,,,
42161,0xee6b94899fdc765eade28b049ac6edf3aa8daa91,Buffer_finance: BufferBinaryEuropeanATMOptions,513.0,,,,
42161,0x3ce3886cb8fe17940fbabfbf727e32f38e2b991c,Cvi: CVIUSDCVolTokenRequestFulfiller,511.0,,,,
42161,0x65207da01293c692a37f59d1d9b1624f0f21177c,Vesta: VestaFarming,510.0,,,,
42161,0xccd05a0fcfc1380e9da27862adb2198e58e0d66f,Realmverse: Anima,507.0,,,,
42161,0x314215b08cbc14396b11de9b0246013777c9a92b,Buffer_finance: RewardRouterV2,504.0,,,,
42161,0x93c15cd7de26f07265f0272e0b831c5d7fab174f,Liqd_finance: LIQD,493.0,,,,
42161,0xcc25dac54a1a62061b596fd3baf7d454f34c56ff,Lodestar: lplvGLP,492.0,,,,
42161,0x5a572b5fbbc43387b5ef8de2c4728a4108ef24a6,Perennial: PerennialVaultAlpha,491.0,,,,
42161,0x51fc0f6660482ea73330e414efd7808811a57fa2,Premia: PREMIA,491.0,,,,
42161,0x8a9936f4f701ade108fe05310e1f53c86f0dce94,Petroleum: TransparentUpgradeableProxy,486.0,,,,
42161,0xe22d2bedb3eca35e6397e0c6d62857094aa26f52,Hop_protocol: L2_AmmWrapper,485.0,,,,
42161,0xf9305009fba7e381b3337b5fa157936d73c2cf36,Rage_trade_delta_neutral_vaults: DnGmxSeniorVault,485.0,,,,
42161,0xda492c29d88ffe9b7cbfa6dc068c2f9befae851b,Connext: USDC_StableSwap_LP,477.0,,,,
42161,0x675ca5708c8db099f3db9cdff06995c7653278fc,Dopex_protocol: DP2,473.0,,,,
42161,0x339efc059c6d4aa50a41f8246a017b57aa477b60,Tenderize: LivepeerTenderizer,469.0,,,,
42161,0xc5d60d38064ce3c11bcac66e5f189166e40264ce,Ramses: RamsesLGE,467.0,,,,
42161,0x79302f3f681e47611207fdb2e6a172ae27653e7c,Swapfish: Native_Autocompound,461.0,,,,
42161,0x3706b5b98734f11cd218826ae62adf2bab986be9,Aeggsfull: EggsFullProtec,461.0,,,,
42161,0x89450f6c7d7f2c5971e9ee28e94d8b199d17f673,Sushi: Pair,460.0,,,,
42161,0x6b7cf3d86f086e134d625967d277d1ea2cc3a6c9,Camelot: CamelotPair,456.0,,,,
42161,0x658365026d06f00965b5bb570727100e821e6508,Treasure_bridgeworld: LegacyLegions,455.0,,,,
42161,0x63097e97ba51b64547cf1f4ba154495d7af74582,Vested_winr: VestedWINR,454.0,,,,
42161,0xc47d9753f3b32aa9548a7c3f30b6aec3b2d2798c,Tenderfi: TND,452.0,,,,
42161,0x068485a0f964b4c3d395059a19a05a8741c48b4e,Tenderfi: tUSDC,441.0,,,,
42161,0x0359b4dcd2412ff0dafa8b020bcb57aa8bd13a33,Dopex_protocol: DpxSSOV,440.0,,,,
42161,0x3154b747c4bfd35c67607d860b884d28f32ed00f,Dopex_protocol: ArbEthSSOVDecember,438.0,,,,
42161,0x8a19f6bc381caf24c7122296aa51047105924074,Gmd_protocol: GMDstaking,434.0,,,,
42161,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,Lido: LDO,431.0,,,,
42161,0x0cc23bf1761c85e010d257f02fd638d4e4221579,Tigristrade: TradingV4,429.0,,,,
42161,0x711da677a0d61ee855dad4241b552a706f529c70,Dopex_protocol: ArbEthSSOVV2January,428.0,,,,
42161,0xb16966dad2b5a5282b99846b23dcdf8c47b6132c,Treasure_smolverse: SmolCars,427.0,,,,
42161,0x98a1de08715800801e9764349f5a71cbe63f99cc,Solidlizard: LizardFactory,424.0,,,,
42161,0xaaa86b908a3b500a0de661301ea63966923a97b1,Ramses: RewardsDistributor,423.0,,,,
42161,0xace5f9160a102954cae37b7792a8805c181b3c60,Clubpepe: DiamondCollection,419.0,,,,
42161,0x913b5ac7e1124ea3429593193bf44eb967fb7658,Beamer_bridge_v1: FillManager,419.0,,,,
42161,0xfe351e85eb6b4292088dc28b66e9e92ab62fb663,Dopex_protocol: RdpxSSOV,413.0,,,,
42161,0x31c91d8fb96bff40955dd2dbc909b36e8b104dde,Poison: Poison,411.0,,,,
42161,0x8f2354f9464514efdae441314b8325e97bf96cdc,Lodestar: Comptroller,411.0,,,,
42161,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,Fiat-backed stablecoin,411.0,,,,
42161,0x8f93eaae544e8f5eb077a1e09c1554067d9e2ca8,Sushi: Pair,407.0,,,,
42161,0x381227255ef6c5d85966b78d13e4b4a4c8719b5e,Loi: EllerianRelics,406.0,,,,
42161,0xc8b53bc8bfa5fe1ad42025370c47c578ee0311b8,Arcadeum: GameSlots,392.0,,,,
42161,0x29d3622c78615a1e7459e4be434d816b7de293e4,Solidlizard: LizardFactory,390.0,,,,
42161,0xd4cafe592be189aeb7826ee5062b29405ee63488,Dopex: RdpxSSOVV2,386.0,,,,
42161,0x7418f5a2621e13c05d1efbd71ec922070794b90a,Sushi: Pair,384.0,,,,
42161,0xce3b19d820cb8b9ae370e423b0a329c4314335fe,Hop_protocol: LPToken,384.0,,,,
42161,0x0000000000000000000000000000000000000066,Arbitrum_precompiles: ArbAddressTable,380.0,,,,
42161,0xba5ddd1f9d7f570dc94a51479a000e3bce967196,Aave: ClonableBeaconProxy,375.0,,,,
42161,0x01caaaa682ceba8cd6c02f93bb1393fb415fa5e2,Gains_network: ERC20Bridge,373.0,,,,
42161,0x094cab67fbb074b7797ab0975c69a341b7a40641,Zigzag: ZigZagExchange,367.0,,,,
42161,0x2c9c1e9b4bdf6bf9cb59c77e0e8c0892ce3a9d5f,Dopex_protocol: ArbEthSSOVV2April,365.0,,,,
42161,0x8585a10f59fd4dd6e7d5e19254d5a791dc25f3f4,Buffer_finance: BufferBinaryEuropeanATMOptions,361.0,,,,
42161,0x04a5e3cf21b0080b72facdca634349a56982d497,Gains_network: GNSPairInfosV6_1,361.0,,,,
42161,0xaaa343032aa79ee9a6897dab03bef967c3289a06,Ramses: VotingEscrow,356.0,,,,
42161,0x55efaffc2764389a08ffdfcd36aee2c30610d42c,Chainlink: AccessControlledOffchainAggregator,356.0,,,,
42161,0xc2d107e870927e3fb1127e6c1a33de5c863505b8,Gains_network: GNSNftRewardsV6,355.0,,,,
42161,0x9e7fb82fdf08a6aaba760a81f0a64602af045d2a,Solidlizard: LizardPairSLIZ_USDC,351.0,,,,
42161,0xfc77b86f3ade71793e1eec1e7944db074922856e,Mugen: MGN,350.0,,,,
42161,0x65c936f008bc34fe819bce9fa5afd9dc2d49977f,Y2k: StandardArbERC20,349.0,,,,
42161,0x0b5ac66eb99cbd1a83a22268088a382bc031063a,Battlefly: BattleflyFoundersFlywheelVault,346.0,,,,
42161,0x30df229cefa463e991e29d42db0bae2e122b2ac7,Curvefi: Vyper_contract_MIM_USDT_USDC,345.0,,,,
42161,0x8b7e5d16ea7fc0a130940fcdec092bfa02a461c2,Sushi: Pair,344.0,,,,
42161,0x8478ab5064ebac770ddce77e7d31d969205f041e,Rage_trade_delta_neutral_vaults: DnGmxJuniorVault,342.0,,,,
42161,0x489ee077994b6658eafa855c308275ead8097c4a,Gmx: Vault,341.0,,,,
42161,0x6478931004cd7b995957a4e1a5d06f9a8db0fa04,Sushi: Pair,340.0,,,,
42161,0x751f3b8ca139bc1f3482b193297485f14208826a,Solidlizard: LizardPair,339.0,,,,
42161,0x35afe95662fdf442762a11e4ed5172c81fbcef7e,Mindgames_rf: ResearchFacility,339.0,,,,
42161,0xdf32aed1eb841a174cb637eaa1707026319fb563,Treasure_smolverse: Swolercycles,335.0,,,,
42161,0xee1d57ace6350d70e8161632769d29d34b2fbfc8,Arbidex: ARXPool,335.0,,,,
42161,0x8080b5ce6dfb49a6b86370d6982b3e2a86fbbb08,Gmd_protocol: GMDvault,334.0,,,,
42161,0x20df4953ba19c74b2a46b6873803f28bf640c1b5,Plutusdao: PlsDpxPlutusChef,334.0,,,,
42161,0xfc6a933a32aa6a382ea06d699a8b788a0bc49fcb,Aeggs: EggChefV2,334.0,,,,
42161,0xf6cc57c45ce730496b4d3df36b9a4e4c3a1b9754,Treasure_smolverse: SmolBrainsPets,333.0,,,,
42161,0xf69223b75d9cf7c454bb44e30a3772202bee72cf,Zyberswap: ZyberPair,331.0,,,,
42161,0xc74fe4c715510ec2f8c61d70d397b32043f55abe,Mycelium: MYC,331.0,,,,
42161,0x5422aa06a38fd9875fc2501380b40659feebd3bb,Camelot: DividendsV2,331.0,,,,
42161,0x4305c4bc521b052f17d389c2fe9d37cabeb70d54,Overlay: OverlayV1Token,330.0,,,,
42161,0x27aaa9d562237bf8e024f9b21de177e20ae50c05,Plutusdao: Plutus1MonthVault,329.0,,,,
42161,0x86ae127bdc44c2c18c77a878075618ffbdab5ead,Unlock: PublicLock,324.0,,,,
42161,0x71dc3fd71be6b14aed4fed94f75ec8b1b1b7faea,Camelot: CamelotPair,322.0,,,,
42161,0x1b1b637b64820637bb42c5803813dc2ecc5df5c4,Zkasino: Slots,322.0,,,,
42161,0x7dd121ea83affc19457a12fccbd3b49dccf9f128,Prepo: MiniSales,321.0,,,,
42161,0xa5a33ab9063395a90ccbea2d86a62eccf27b5742,Hop_protocol: Swap,319.0,,,,
42161,0x7ca90dd6813256bd040a8e13bbced857b1c0c90c,Rage_trade_delta_neutral_vaults: DepositPeriphery,319.0,,,,
42161,0x7b7f60a718b9d09326cdedf704e91ec34adee352,Sushi: Pair,316.0,,,,
42161,0x87ad97825cf1d5338ac06bd146a2af19f7a9cfce,Cap_v4: Orders,314.0,,,,
42161,0xa8bb618b1520e284046f3dfc448851a1ff26e41b,Livepeer: TicketBroker,312.0,,,,
42161,0x31fe56609c65cd0c510e7125f051d440424d38f3,Umbra: StealthKeyRegistry,309.0,,,,
42161,0xb30d2814fada91c97c2ffbb27c9187a099617e3f,Sterling_finance: StrPair_STR_WETH,304.0,,,,
42161,0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,Celer_network: cBridge_V2,304.0,,,,
42161,0x48252edbfcc8a27390827950ccfc1c00152894e3,Dopex_protocol: DpxSSOVV2,303.0,,,,
42161,0x519eb01fa6ed3d72e96e40770a45b13531cef63d,Rage_trade_delta_neutral_vaults: DnGmxBatchingManager,300.0,,,,
42161,0xd74c61ca8917be73377d74a007e6f002c25efb4e,Dopex: RdpxMonthlyCallsSsovV3Active,299.0,,,,
42161,0x6c7511f378867225fafea0cc8e862bd344d5d1b0,Vesta: SavingModule,294.0,,,,
42161,0x5cf3b1882357bb66cf3cd2c85b81abbc85553962,Thales: RangedMarketsAMM,294.0,,,,
42161,0xd5e7c7128a4b348e2b9b2d8539bc53130b7f5789,Treasure_smolverse: SmolRacingTrophies,294.0,,,,
42161,0x0ddb1ea478f8ef0e22c7706d2903a41e94b1299b,Sentiment: LToken,293.0,,,,
42161,0xba55d7f67fa22df5e92487d5b306ddb1aa543d10,Rage_trade_delta_neutral_vaults: WithdrawPeriphery,293.0,,,,
42161,0xe6ccdc80c4838b670c94da07e8338589dec5e628,3xcalibur: Voter,291.0,,,,
42161,0xeb156f76ef69be485c18c297dee5c45390345187,Lodestar: IUSDT,290.0,,,,
42161,0x38589723f8a024cfed58f58ad36f56e45b941119,Y2k: Vault,289.0,,,,
42161,0x3cd2f02b9e39ccc781d0c07fc0286f654e53a76d,Mycelium: Router,289.0,,,,
42161,0x610ad685d012fb8c298d213caeec85a6012be3f4,Sushi: Pair,286.0,,,,
42161,0xc59836fec63cfb2e48b0aa00515056436d74dc03,Dopex: EthMonthlyCallsSsovV3,286.0,,,,
42161,0x4dad357726b41bb8932764340ee9108cc5ad33a0,Nitroshiba: NitroShiba,284.0,,,,
42161,0xed60be096713de7c98558d4e5206bdb397f1f68f,Radiant_capital: StargateBorrow,279.0,,,,
42161,0xb86af5eb59a8e871bfa573fa656123ea86f47c3a,Connext: WETH_StableSwap_LP,279.0,,,,
42161,0xbb741dc1a519995eac67ec1f2bfeecbe5c02f46e,Dopex_protocol: DpxSSOVV2,278.0,,,,
42161,0x61462ff437b630e0c2f1f4711f5b276c47af2e63,Realmverse: Particle,275.0,,,,
42161,0xeb8feeb4589c64959d7cbf3c7ec377328ab68b11,Xcal_claim: Claim,274.0,,,,
42161,0x178c1d16a434dc76fe45e121b6e7872de21e4263,Zkasino: Plinko,272.0,,,,
42161,0x36f50737b19ba46b3dc0fc43460dc96211d3e41b,Synfutures_v1: AMM,271.0,,,,
42161,0xc2544a32872a91f4a553b404c6950e89de901fdb,Fraxswap: FraxswapRouter,271.0,,,,
42161,0x35bcf3c30594191d53231e4ff333e8a770453e40,Livepeer: BondingManager,269.0,,,,
42161,0x8edfb54e8c76c512dbdd4faa252bf4e163caad32,Sushi: Pair,268.0,,,,
42161,0x6607c5e39a43cce1760288dc33f20ead51b14d7b,Dopex_protocol: SSOVRdpx,266.0,,,,
42161,0xb190214d5ebac7755899f2d96e519aa7a5776bec,Sentiment: LEther,265.0,,,,
42161,0x1cb60033f61e4fc171c963f0d2d3f63ece24319c,Izumi: Swap,264.0,,,,
42161,0x89836d5f178141aaf013412b12abd754802d2318,Dopex_protocol: GohmSSOV,263.0,,,,
42161,0xf4fe727c855c2d395852ca43f645cab4b504af23,Hydranet: OlympusERC20Token,263.0,,,,
42161,0x3af3cc4930ef88f4afe0b695ac95c230e1a108ec,Dzap_v1: DZapAggregator,262.0,,,,
42161,0x4ee9fe9500e7c4fe849add9b14beec5ec5b7d955,Dopex_protocol: DopexBridgoorNFT,260.0,,,,
42161,0x186e60869ee06c1178b01a00a63559324a47ddfd,Y2k: Vault,258.0,,,,
42161,0x6a1142681b74fbea5dea07258f573484d80e4435,Dopex: RdpxSSOVV2,257.0,,,,
42161,0xadc8bd9ef156bba378955e11a5cf3de25039546e,Arcadeum: GameRoulette,257.0,,,,
42161,0x78d46cecf0ae4757f430d95b2d7eaa18d7087872,Vesta: GMXStabilityPool,257.0,,,,
42161,0x7efaf653dbd66e5c7240a82de3071211b553c3fd,Sushi: Pair,254.0,,,,
42161,0x1c31fb3359357f6436565ccb3e982bc6bf4189ae,Camelot: CamelotPair_USDT_USDC,254.0,,,,
42161,0xe018c227bc84e44c96391d3067fab5a9a46b7e62,Chromium_dollar: Dollar,254.0,,,,
42161,0x0393352c7c28903e7deaa5508f01cc89f25bcb5c,Dopex: RdpxSSOVV2,252.0,,,,
42161,0x199070ddfd1cfb69173aa2f7e20906f26b363004,Gmx: Vester,251.0,,,,
42161,0x40d666e86e202ad97de3563f9e05e6549e6909f1,Buffer_finance: BufferBinaryEuropeanATMOptions,247.0,,,,
42161,0xafd90af84ae892c2dfeea6d379087a7b4d21ec34,Dopex: RdpxMonthlyCallsSsovV3DiffIndex,246.0,,,,
42161,0xbfa51d9635fa9be5117093efeff06d388d539b86,Solidlizard: LizardFactory,244.0,,,,
42161,0x54d0b13085377fda48080c296525794ef760e082,Synfutures_v1: AMM,244.0,,,,
42161,0x8165c70b01b7807351ef0c5ffd3ef010cabc16fb,Sushi: Pair,241.0,,,,
42161,0xd85e038593d7a098614721eae955ec2022b9b91b,Gains_network: GToken,240.0,,,,
42161,0xaefd22d0153e69f3316dca9095e7279b3a2f8af2,Y2k: LockRewards,238.0,,,,
42161,0xa7498ab0661df78bb7ba28eab415f90a98d67a7d,Y2k: Vault,238.0,,,,
42161,0xa55d96b2ec5c5899fc69886cacfcba65b91bf8b6,Rubydex: vault,238.0,,,,
42161,0xec096ea6eb9aa5ea689b0cf00882366e92377371,Hegic_herge: OperationalTreasury,236.0,,,,
42161,0xa6efae0c9293b4ee340de31022900ba747eaa92d,Arx: ArbDexPair,236.0,,,,
42161,0x6de0e8f025f104f6a61c016613f93b8f2cf151a2,Y2k: Vault,234.0,,,,
42161,0x447deddf312ad609e2f85fd23130acd6ba48e8b7,Y2k: Vault,233.0,,,,
42161,0xadbaee9665c101413ebff07e20520bdb67c71ab6,Predy_v2: PerpetualMarket,231.0,,,,
42161,0x2f535f3b30171724344f7cc496e71795c7ba6084,Zyberswap: ZyberPair,231.0,,,,
42161,0x8d66b80e03fceff5d825b77433b62400c00db22d,Dopex: RdpxMonthlyCallsSsovV3,228.0,,,,
42161,0xa1a988a22a03cbe0cf089e3e7d2e6fcf9bd585a9,Liqd_finance: FASTStaking,225.0,,,,
42161,0xaeed0b3f90808ea418b8cb6d974cd15ccfa2bf8d,Y2k: Vault,222.0,,,,
42161,0xfe176a2b1e1f67250d2903b8d25f56c0dabcd6b2,Dodo: DODO,220.0,,,,
42161,0xae0d0c4cc3335fd49402781e406adf3f02d41bca,Treasure_smolverse: SmolBodiesPets,218.0,,,,
42161,0xec2e4a5e42c2b582b30612cd21f8d911be6f58c8,Sterling_vusdceth_gauge: Gauge,218.0,,,,
42161,0xf63c8ba545be459cf6a6b32d9fa0239e34b986c2,Y2k: Vault,212.0,,,,
42161,0xc79fcb669b505b5217c477974a1a8f5c86c3de66,Fuji_arbitrum_vault_usdc_eth: F2FujiVault,212.0,,,,
42161,0x5c4342007bd7a4ead704ad6cbe46f1202d628d12,Synfutures_v1: AMM,212.0,,,,
42161,0x7a668f56affd511ffc83c31666850eae9fd5bcc8,Lodestar: IDAI_updated,211.0,,,,
42161,0xc664b8d7e86c48c0162090b545bc49dc9395c50b,Arcadeum: GameDice,209.0,,,,
42161,0xb54b196e9feccf364c2281da1e11bc498cb5c1c1,Sushi: Pair,208.0,,,,
42161,0x3992690e5405b69d50812470b0250c878bfa9322,Premia: VxPremiaProxy,207.0,,,,
42161,0xc032c18eaa487ab8ece5f8032aaf535f0c815532,Synfutures_v1: AMM,206.0,,,,
42161,0xd666d1cc3102cd03e07794a61e5f4333b4239f53,Treasure_smolverse: SmolBrainsLand,205.0,,,,
42161,0xa6efc26daa4bb2b9bf5d23a0bc202a2badc2b59e,Sushi: Pair,204.0,,,,
42161,0xcbbfb7e0e6782df0d3e91f8d785a5bf9e8d9775f,Dopex_protocol: veDPXYieldDistributor,204.0,,,,
42161,0x70a75ac9537f6cdac553f82b6e39484acc521067,Treasure_bridgeworld: AfaritHarvester,201.0,,,,
42161,0xede855ced3e5a59aaa267abdddb0db21ccfe5072,Dopex_protocol: DiamondPepesNFT,198.0,,,,
42161,0x89fcbb1cac3c0e7286acbdbffb4562b3f5e07551,Arbilab: Arbilab,198.0,,,,
42161,0x95d93c88c1b5190fa7fa4350844e0663e5a11ff0,Thales: PositionalMarketManager,198.0,,,,
42161,0x2d97e12a4eb6fa7dc7f3cd9ec036d13dddd5f180,Y2k: Vault,197.0,,,,
42161,0xcb0a4177e0a60247c0ad18be87f8edff6dd30283,Hop_protocol: L2_AmmWrapper,196.0,,,,
